12.400000	0.330000	0.880000	0.390000	7
9.400000	0.590000	0.540000	0.180000	5
11.800000	0.510000	0.660000	0.640000	7
9.700000	0.450000	0.570000	0.490000	5
12.000000	0.400000	0.560000	0.400000	4
9.200000	0.550000	0.560000	0.350000	5
13.965313	0.285160	0.960882	0.646911	10
9.204674	1.360265	0.524393	0.100009	2
9.200000	0.240000	0.540000	0.540000	5
11.200000	0.580000	0.580000	0.160000	6
9.200000	0.810000	0.420000	0.250000	5
12.500000	0.520000	0.720000	0.080000	7
9.300000	0.630000	0.790000	0.310000	5
10.800000	0.630000	0.530000	0.010000	6
9.500000	0.715000	0.540000	0.220000	6
9.678561	0.902813	0.422208	0.141081	2
10.400000	0.600000	0.630000	0.000000	6
10.500000	0.610000	0.730000	0.010000	5
9.200000	0.420000	0.520000	0.210000	5
11.500000	0.760000	0.680000	0.290000	6
9.900000	0.520000	0.570000	0.220000	6
11.700000	0.440000	0.570000	0.200000	6
9.040538	1.391692	0.439191	0.021309	2
9.800000	0.620000	0.660000	0.090000	5
11.400000	0.600000	0.570000	0.490000	5
9.300000	0.630000	0.520000	0.170000	5
10.000000	0.310000	0.700000	0.090000	7
13.100000	0.540000	0.720000	0.340000	8
9.400000	0.765000	0.550000	0.220000	5
9.165873	1.091398	0.311737	0.002722	1
9.400000	0.630000	0.570000	0.240000	5
9.600000	0.640000	0.580000	0.070000	5
9.400000	0.540000	0.610000	0.130000	5
10.600000	0.520000	0.860000	0.090000	7
12.400000	0.395000	0.670000	0.130000	6
9.300000	0.620000	0.600000	0.180000	5
12.000000	0.490000	0.930000	0.670000	6
10.200000	0.890000	1.180000	0.300000	5
9.600000	0.835000	0.470000	0.030000	5
9.500000	0.690000	0.480000	0.220000	5
13.100000	0.520000	0.560000	0.150000	4
9.000000	0.490000	0.580000	0.330000	5
9.400000	0.620000	0.520000	0.320000	5
9.300000	0.330000	0.650000	0.230000	5
11.000000	0.360000	0.720000	0.320000	6
9.545774	1.199138	0.379072	0.120026	2
10.500000	0.410000	0.660000	0.640000	5
9.800000	0.820000	0.580000	0.020000	5
10.100000	0.180000	0.970000	0.510000	6
13.169119	0.177816	0.756708	0.432222	9
11.700000	0.530000	0.560000	0.490000	6
9.500000	0.620000	0.540000	0.060000	5
9.500000	0.745000	0.590000	0.120000	6
13.913164	0.227159	0.979772	0.510527	10
9.400000	0.540000	0.610000	0.240000	5
9.300000	0.725000	1.070000	0.240000	5
10.200000	0.490000	0.580000	0.100000	6
10.000000	0.615000	0.730000	0.660000	7
10.400000	0.830000	0.600000	0.000000	6
10.800000	0.635000	0.690000	0.100000	7
11.200000	0.550000	0.760000	0.100000	6
8.766481	1.397448	0.406633	0.030574	1
9.400000	0.380000	0.540000	0.550000	5
9.400000	0.400000	0.550000	0.490000	5
9.800000	0.460000	0.620000	0.290000	5
9.500000	0.520000	0.540000	0.260000	5
13.605564	0.134981	0.963007	0.616867	10
11.200000	0.310000	0.680000	0.400000	7
9.500000	0.280000	0.630000	0.540000	5
11.800000	0.620000	0.890000	0.120000	6
9.800000	0.735000	0.570000	0.050000	5
11.300000	0.370000	0.730000	0.320000	7
10.900000	0.360000	0.730000	0.390000	6
11.100000	0.670000	0.720000	0.000000	6
9.800000	0.280000	1.360000	0.540000	7
10.000000	0.320000	0.780000	0.440000	6
11.200000	0.310000	0.830000	0.350000	7
11.400000	0.340000	0.550000	0.420000	5
10.300000	0.430000	0.640000	0.320000	5
9.600000	0.470000	0.650000	0.080000	6
12.800000	0.270000	0.660000	0.240000	6
11.000000	0.450000	1.110000	0.500000	6
12.500000	0.490000	0.780000	0.630000	7
13.543886	0.246257	0.978173	0.524861	10
9.500000	0.650000	0.670000	0.020000	6
11.400000	0.340000	0.600000	0.420000	6
9.230007	0.973536	0.466145	0.106760	2
10.800000	0.620000	0.620000	0.350000	5
9.400000	0.460000	0.510000	0.230000	5
10.500000	0.580000	0.560000	0.010000	7
10.500000	0.500000	0.680000	0.590000	7
11.800000	0.715000	0.570000	0.010000	6
10.900000	0.900000	0.630000	0.000000	6
8.596759	1.380343	0.417517	0.097365	1
12.100000	0.340000	0.770000	0.330000	7
10.500000	0.510000	0.540000	0.090000	5
10.400000	0.650000	0.640000	0.370000	6
9.900000	0.800000	0.480000	0.110000	5
14.188332	0.164221	0.818685	0.504342	10
9.700000	0.590000	0.530000	0.020000	6
11.500000	0.440000	0.830000	0.500000	5
9.600000	0.490000	0.640000	0.260000	5
9.700000	0.840000	0.550000	0.000000	5
9.448162	1.388475	0.344526	0.065643	1
10.200000	0.390000	0.750000	0.400000	6
9.800000	0.450000	0.580000	0.380000	5
10.200000	0.600000	1.170000	0.300000	5
10.800000	0.470000	0.760000	0.430000	6
10.000000	0.430000	0.640000	0.400000	7
10.100000	0.550000	0.590000	0.150000	5
11.500000	0.760000	0.600000	0.000000	6
9.800000	0.870000	0.500000	0.000000	5
10.400000	0.240000	0.610000	0.490000	5
9.800000	0.655000	0.660000	0.120000	5
12.200000	0.695000	0.840000	0.530000	7
9.600000	0.580000	0.720000	0.250000	5
9.400000	0.590000	0.490000	0.260000	5
13.569594	0.236949	0.852789	0.562793	10
9.300000	0.690000	0.710000	0.490000	5
9.200000	0.530000	0.860000	0.120000	5
9.400000	0.685000	0.620000	0.350000	5
9.500000	0.630000	0.450000	0.000000	5
14.061285	0.223769	0.965103	0.682274	10
9.600000	0.720000	0.540000	0.010000	5
14.438814	0.290305	0.874457	0.547268	10
12.500000	0.570000	0.840000	0.010000	7
9.433911	1.584142	0.456569	0.035365	1
13.469293	0.175244	0.976313	0.625234	10
11.200000	0.370000	0.800000	0.320000	6
9.300000	0.665000	0.730000	0.000000	5
13.097264	0.145066	0.998969	0.514798	10
11.400000	0.670000	0.490000	0.080000	6
9.200000	0.490000	0.690000	0.200000	6
11.900000	0.715000	0.500000	0.100000	5
10.500000	0.400000	0.630000	0.310000	6
14.900000	0.360000	0.840000	0.650000	5
10.500000	0.510000	0.540000	0.020000	6
9.500000	0.715000	0.540000	0.220000	6
13.903036	0.240451	0.821153	0.535664	10
10.700000	0.590000	0.580000	0.010000	6
11.700000	0.860000	0.740000	0.070000	6
12.000000	0.490000	0.630000	0.270000	6
9.300000	0.590000	0.650000	0.000000	6
10.100000	0.180000	0.970000	0.510000	6
9.800000	0.470000	0.600000	0.490000	5
9.600000	0.570000	0.700000	0.060000	6
9.800000	0.500000	0.870000	0.120000	6
12.500000	0.490000	0.590000	0.000000	6
12.100000	0.480000	0.590000	0.530000	7
12.600000	0.700000	0.520000	0.080000	5
13.600000	0.420000	0.730000	0.000000	7
12.400000	0.250000	0.800000	0.370000	7
9.800000	0.380000	0.680000	0.660000	6
9.900000	0.380000	0.520000	0.060000	6
9.400000	0.735000	0.600000	0.000000	5
10.500000	1.180000	0.470000	0.210000	5
9.200000	0.460000	0.740000	0.260000	6
10.800000	0.810000	0.660000	0.050000	6
9.700000	0.620000	0.530000	0.060000	5
11.400000	0.310000	0.850000	0.410000	6
11.500000	0.510000	0.570000	0.140000	6
9.100000	0.500000	0.570000	0.470000	5
11.300000	0.180000	0.930000	0.400000	5
10.700000	0.500000	0.520000	0.340000	6
9.700000	0.370000	0.680000	0.430000	6
9.800000	0.490000	0.640000	0.190000	6
10.900000	0.240000	0.940000	0.340000	6
12.300000	0.420000	0.640000	0.270000	7
9.500000	0.500000	0.480000	0.170000	5
9.500000	0.500000	0.780000	0.040000	5
9.100000	0.480000	1.060000	0.680000	6
14.048083	0.108813	0.925686	0.687397	10
12.822186	0.204882	0.813437	0.566026	9
13.016431	0.174376	0.940291	0.498853	9
13.463150	0.226959	0.904905	0.548629	10
9.800000	0.640000	0.660000	0.210000	5
9.000000	0.575000	0.690000	0.610000	5
9.100000	0.580000	0.620000	0.130000	6
11.300000	0.570000	0.710000	0.120000	7
9.500000	0.610000	0.590000	0.140000	5
11.600000	0.690000	0.740000	0.310000	6
10.100000	0.360000	0.600000	0.250000	6
10.000000	0.330000	1.100000	0.330000	8
9.900000	0.470000	0.860000	0.440000	4
9.500000	0.410000	0.620000	0.420000	6
13.640658	0.216347	0.797042	0.634527	9
9.900000	0.660000	0.960000	0.000000	6
13.400000	0.400000	0.900000	0.510000	7
9.700000	0.660000	0.570000	0.030000	5
13.787457	0.297034	0.867603	0.563567	9
10.600000	0.280000	0.680000	0.600000	5
10.700000	0.500000	0.620000	0.390000	6
11.400000	0.520000	0.760000	0.450000	6
10.300000	0.640000	0.680000	0.310000	5
9.300000	0.610000	0.510000	0.300000	4
12.300000	0.840000	0.560000	0.030000	7
9.500000	0.690000	0.510000	0.320000	5
12.000000	0.350000	0.700000	0.400000	7
8.990917	1.429304	0.361233	0.021640	1
10.300000	0.660000	1.200000	0.220000	5
9.000000	0.520000	0.650000	0.250000	6
10.100000	0.320000	0.620000	0.230000	5
9.300000	0.690000	0.600000	0.000000	5
11.100000	0.340000	0.790000	0.320000	5
10.800000	0.600000	0.560000	0.000000	5
11.600000	0.740000	0.560000	0.090000	6
10.200000	0.610000	0.610000	0.300000	6
13.188653	0.230977	0.896415	0.612079	10
13.419677	0.348793	0.921725	0.638149	9
12.513398	0.302484	0.843696	0.410556	9
9.700000	0.590000	0.670000	0.100000	5
9.500000	0.730000	0.520000	0.210000	5
10.900000	0.640000	0.700000	0.230000	5
9.300000	0.400000	0.600000	0.510000	6
9.500000	0.390000	0.490000	0.630000	5
9.500000	0.570000	0.690000	0.020000	5
10.000000	0.780000	0.470000	0.080000	5
9.800000	0.540000	0.640000	0.130000	5
10.300000	0.570000	0.600000	0.050000	6
10.500000	0.705000	0.950000	0.050000	6
9.800000	0.530000	0.460000	0.010000	5
10.000000	0.530000	0.560000	0.040000	6
9.700000	0.490000	0.540000	0.190000	5
8.388087	1.156994	0.303503	0.034598	1
12.892637	0.287114	0.776865	0.486191	9
9.300000	0.735000	0.640000	0.160000	5
9.700000	0.400000	0.810000	0.480000	6
10.900000	0.450000	0.690000	0.630000	6
9.400000	0.570000	0.600000	0.000000	6
14.440018	0.293838	0.945665	0.612776	10
13.433609	0.156423	0.812988	0.450452	9
9.400000	0.670000	0.540000	0.000000	5
10.500000	0.400000	0.770000	0.320000	7
10.600000	0.460000	0.600000	0.240000	6
11.000000	0.845000	0.580000	0.010000	4
10.400000	0.650000	0.620000	0.020000	6
10.400000	0.330000	0.480000	0.460000	6
10.500000	0.430000	0.720000	0.420000	5
8.681918	1.213639	0.428074	0.058230	1
9.900000	0.735000	0.530000	0.020000	5
9.829109	1.389013	0.526700	0.128532	2
10.600000	0.270000	0.720000	0.600000	6
11.600000	0.530000	0.760000	0.570000	7
13.036081	0.262764	0.820993	0.543997	9
10.000000	0.705000	0.720000	0.120000	5
11.200000	0.880000	0.500000	0.030000	4
9.917652	1.089045	0.524549	0.028205	2
11.000000	0.240000	0.900000	0.470000	7
11.400000	0.290000	0.680000	0.750000	7
11.000000	0.530000	0.670000	0.090000	4
9.400000	0.340000	0.480000	0.280000	5
12.200000	0.600000	0.560000	0.000000	6
10.700000	0.570000	0.780000	0.500000	6
9.200000	0.280000	0.660000	0.390000	5
10.300000	0.220000	0.870000	0.240000	6
10.900000	0.380000	0.710000	0.560000	6
11.400000	0.715000	0.650000	0.000000	6
10.500000	0.580000	0.560000	0.010000	7
13.406360	0.187953	0.752987	0.624281	9
10.100000	0.320000	0.440000	0.250000	5
9.100000	0.420000	0.570000	0.250000	5
9.100000	0.625000	1.120000	0.200000	4
9.600000	0.460000	0.740000	0.310000	5
9.900000	0.230000	0.700000	0.570000	6
9.300000	0.680000	0.500000	0.000000	5
9.500000	0.550000	0.780000	0.240000	6
9.776367	1.178338	0.364263	0.066687	2
11.000000	0.380000	0.850000	0.320000	6
9.500000	0.670000	0.540000	0.100000	6
11.600000	0.340000	0.660000	0.400000	7
9.200000	0.590000	0.420000	0.220000	5
12.617427	0.252288	0.910767	0.528563	9
12.658510	0.214767	0.917517	0.406183	9
11.600000	0.580000	1.030000	0.560000	6
9.300000	0.835000	0.520000	0.000000	5
9.200000	0.210000	0.840000	0.440000	7
11.500000	0.740000	0.630000	0.030000	6
10.400000	0.460000	0.640000	0.200000	6
10.300000	0.550000	0.640000	0.230000	6
8.783739	1.162203	0.457340	0.110700	2
10.200000	0.580000	0.590000	0.300000	5
12.500000	0.740000	0.590000	0.000000	6
12.800000	0.510000	0.590000	0.150000	6
9.300000	0.260000	0.820000	0.440000	6
11.400000	0.390000	0.580000	0.240000	4
9.400000	0.400000	0.580000	0.180000	5
10.800000	0.390000	0.610000	0.690000	6
9.900000	0.615000	0.520000	0.000000	5
9.400000	0.440000	0.670000	0.280000	5
12.000000	0.350000	0.660000	0.490000	7
