0.153846153846154	0.397260273972603	0.137724550898204	0	0.0989399293286219	0.4
0.215384615384615	0.520547945205479	0.209580838323353	0	0.215547703180212	0.4
0.215384615384615	0.438356164383562	0.191616766467066	0.04	0.169611307420495	0.4
0.215384615384615	0.10958904109589	0.149700598802395	0.56	0.190812720848057	0.6
0.153846153846154	0.397260273972603	0.137724550898204	0	0.0989399293286219	0.4
0.153846153846154	0.36986301369863	0.137724550898204	0	0.120141342756184	0.4
0.153846153846154	0.328767123287671	0.0778443113772455	0.06	0.187279151943463	0.4
0.246153846153846	0.363013698630137	0.0838323353293413	0	0.0530035335689046	0.8
0.169230769230769	0.315068493150685	0.143712574850299	0.02	0.0424028268551237	0.8
0.123076923076923	0.315068493150685	0.125748502994012	0.08	0.208480565371025	0.4
0.230769230769231	0.339041095890411	0.11377245508982	0	0.187279151943463	0.4
0.107692307692308	0.335616438356164	0.736526946107784	0.29	0.0812720848056537	0.4
0.323076923076923	0.10958904109589	0.251497005988024	0.56	0.342756183745583	0.8
0.123076923076923	0.136986301369863	0.449101796407186	0.51	0.176678445229682	0.6
0.2	0.184931506849315	0.191616766467066	0.31	0.229681978798587	0.4
0.169230769230769	0.212328767123288	0.347305389221557	0.21	0.109540636042403	0.4
0.153846153846154	0.253424657534247	0.119760479041916	0.11	0.215547703180212	0.4
0.2	0.191780821917808	0.179640718562874	0.14	0.120141342756184	0.6
0.138461538461539	0.184931506849315	0.137724550898204	0.16	0.0600706713780919	0.4
0.169230769230769	0.198630136986301	0.155688622754491	0.24	0.0176678445229682	0.4
0.153846153846154	0.404109589041096	0.131736526946108	0	0.102473498233216	0.4
0.215384615384615	0.35958904109589	0.155688622754491	0	0.0353356890459364	0.6
0.261538461538461	0.38013698630137	0.125748502994012	0.07	0.268551236749117	0.4
0.215384615384615	0.366438356164384	0.197604790419162	0.12	0.378091872791519	0.4
0.123076923076923	0.136986301369863	0.131736526946108	0.25	0.15547703180212	0.4
0.184615384615385	0.35958904109589	0.131736526946108	0	0.0424028268551237	0.6
0.369230769230769	0.328767123287671	0.161676646706587	0.14	0.0318021201413428	0.6
0.2	0.178082191780822	0.239520958083832	0.28	0.0848056537102474	0.8
0.323076923076923	0.226027397260274	0.29940119760479	0.36	0.286219081272085	0.4
0.138461538461539	0.335616438356164	0.107784431137725	0.3	0.141342756183746	0.2
0.323076923076923	0.253424657534247	0.341317365269461	0.2	0.0282685512367491	0.6
0.292307692307692	0.36986301369863	0.520958083832335	0.22	0.0600706713780919	0.4
0.723076923076923	0.273972602739726	0.137724550898204	0.15	0.208480565371025	0.2
0.123076923076923	0.558219178082192	0.239520958083832	0.43	0.381625441696113	0.4
0.123076923076923	0.36986301369863	0.245508982035928	0.26	0.0600706713780919	0.4
0.153846153846154	0.273972602739726	0.179640718562874	0.04	0.0318021201413428	0.6
0.153846153846154	0.26027397260274	0.18562874251497	0.04	0.0282685512367491	0.6
0.153846153846154	0.178082191780822	0.137724550898204	0.36	0.399293286219081	0.4
0.276923076923077	0.267123287671233	0.179640718562874	0.15	0.236749116607774	0.6
